title,price,info,usage,brand,category,product_type,images,description,url
Protector Solar Martiderm Sun Care Spf 50+ Active Fluid 50 ml,99.00,"Fotoprotector facial de textura fluida que incorpora laPhoto-Active Shield Technology y permite optimizar laconcentración de filtros en la fórmula garantizandomáxima protección (UVA, UVB, IR y luz azul) para todotipo de pieles","Aplicar de forma generosa en cara cuello y escote 30 minutos antes de la exposición solar y reaplicar con frecuencia, especialmente después de sudar, bañarse o secarse.",MARTIDERM,Necesidad,Dermocosmética,"['https://aruma.vtexassets.com/arquivos/ids/199657-800-auto?v=638628012882330000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/199658-800-auto?v=638628012973100000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/199659-800-auto?v=638628013053370000&width=800&height=auto&aspect=true']","Fotoprotector facial de textura fluida que incorpora la Photo-Active Shield Technology y permite optimizar la concentración de filtros en la fórmula garantizando máxima protección (UVA, UVB, IR y luz azul) para todo tipo de pieles.",https://www.aruma.pe/protector-solar-sun-care-spf-50-active-fluid-50-ml/p
Crema  Hyseac Hydra 40Ml Uriage,94.90,Crema hidratante para usar durante los tratamientos anti acneicos que resecan la piel.,,URIAGE,Necesidad,Hidratación,['https://aruma.vtexassets.com/arquivos/ids/189587-800-auto?v=638369521973970000&width=800&height=auto&aspect=true'],"Hyséac Hydra, cuidado adyuvante en crema ""Oil free"", es el aliado perfecto para las pieles resecas por los tratamientos anti acneicos. Aporta un confort inmediato y duradero. Calma inmediatamente, restaura la barrera cutánea y reduce significativamente la sensación de tirantez. Avalado por dermatólogos.",https://www.aruma.pe/crema-hyseac-hydra-40ml-uriage/p
Antiwrinkle Rich Day  50 Ml Frezyderm,152.00,Crema de dia antiarrugas y reafirmantte para pieles maduras mayores de 45,,FREZYDERM,CUIDADO DE LA PIEL,Necesidad,['https://aruma.vtexassets.com/arquivos/ids/167914-800-auto?v=637487008120600000&width=800&height=auto&aspect=true'],"Crema nutritiva antiarrugas que  actúa durante el día para estimular y mejorar la regeneración de las células. Su fórmula  reduce el tamaño y la profundidad de las arrugas y estimula la producción de colágeno, lípidos y proteínas que actúan como relleno natural de las arrugas; Reafirma, estira la piel del rostro y el cuello y protege las células madre de posibles daños.",https://www.aruma.pe/antiwrinkle-rich-day-50-ml-frezyderm/p
Eucerin Crema Facial de Noche Hyaluron-Filler + Elasticity 50ml,179.00,"Crema Antiarrugas facial de noche para pieles maduras. Ayuda a fortalecer la estructura de la piel, mejora la elasticidad y rellena arrugas.","? Aplique en la noche sobre el rostro, el cuello y el escote bien limpios.
 • Colocar en el rostro con movimientos circulares ascendentes.
 ? Evita el contacto con los ojos. 
 ? Para intensificar los beneficios rellenadores de arrugas úsala junto con Eucerin Hyaluron Filler + Elasticity Crema de Día como parte de una rutina diaria para el cuidado de la piel.",EUCERIN,Hidratación,Cremas de Noche,"['https://aruma.vtexassets.com/arquivos/ids/188436-800-auto?v=638332359168000000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/188437-800-auto?v=638332359336930000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/188438-800-auto?v=638332359445130000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/188440-800-auto?v=638332359575730000&width=800&height=auto&aspect=true']","Eucerin Hyaluron Filler + Elasticity crema facial para el cuidado de pieles maduras durante la noche. Con una fórmula exclusiva e innovadora que ofrece múltiples beneficios contra los signos del envejecimiento.
 
 ▪ Formulada con Aceite de Argán, rico en lípidos que protegen la piel, contribuye a la regeneración de la piel y suavizan su superficie durante la noche.
 ▪ Con Arctiina que acelera la renovación del colágeno en las células de la piel y con la Silimarina, un potente antioxidante que protege el colágeno y la elastina y que además mejora la microcirculación de la piel.
 ▪ Enriquecida con Ácido hialurónico de cadena larga y corta que penetra hasta las arrugas más profundas.",https://www.aruma.pe/crema-facial-de-noche-hyaluron-filler-elasticity-50ml-eucerin/p
Gel Purificante Micro Exfoliante Effaclar 400 ml La Roche Posay,137.00,Gel que purifica la piel.,Aplica el producto sobre piel mojada. Forma espuma y despues aclara con abundante agua.,LA ROCHE POSAY,CUIDADO DE LA PIEL,Limpieza,"['https://aruma.vtexassets.com/arquivos/ids/178304-800-auto?v=637922987453470000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/168378-800-auto?v=637509086300400000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/168379-800-auto?v=637509086396170000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/168380-800-auto?v=637509086486530000&width=800&height=auto&aspect=true']",El gel purificante La Roche Posay Effaclar Duo+ Micro Exfoliante está indicado para la higiene de las pieles grasas y sensibles con tendencia a desarrollar acné. Exfolia sin fricción y erradica imperfecciones. Brinda una solución eficaz de higiene y cuidado para las pieles con imperfecciones persistentes como granos y puntos negros al igual que las marcas de textura e hiperpigmentación,https://www.aruma.pe/gel-purificante-effaclar-duo-micro-exfoliante-400-ml-la-roche-posay/p
Protector Solar L'Oréal Paris UV Defender Antibrillo con color SPF 50 40ml,62.90,L'Oréal trae para ti su nueva línea UV Defender Protectores Solares de uso diario para la cara. Otorga un cuidado diario anti-brillo y cuenta con una exclusiva tecnología combinando la alta protección FPS 50+ y ácido hialurónico puro.,"Modo de uso: Utilizar diariamente después de la rutina de cuidado facial (limpieza, serum y crema). Aplica en la mañana y reaplica a lo largo del día si es necesario.",L'OREAL PARIS,Protección Solar,Facial,['https://aruma.vtexassets.com/arquivos/ids/168004-800-auto?v=637491958507770000&width=800&height=auto&aspect=true'],Su formula contiene una alta proteccion FPS 50+ y acido hialuronico puro para defender tu piel de la exposicion diaria a los rayos UV y envejecimiento prematuro.,https://www.aruma.pe/protector-solar-uv-defender-anti-brillo-tono-medio-fps50-40gr-dermo-loreal-paris/p
Pack Antiedad Eucerin: Protector Solar + Serum Booster Hyaluron,239.90,Pack Antiedad Eucerin: Protector Solar + Serum Booster Hyaluron,,EUCERIN,Protección Solar,Facial,['https://aruma.vtexassets.com/arquivos/ids/201597-800-auto?v=638663320062500000&width=800&height=auto&aspect=true'],Pack Antiedad Eucerin: Protector Solar + Serum Booster Hyaluron,https://www.aruma.pe/pack-antiedad-eucerin-protector-solar-serum-booster-hyaluron/p
Limpiador Hidratante Hydrating Cleanser 236ml Cerave,66.90,Limpiador que actúa delicadamente en la piel.,"Utilízalo en el rostro mojando tus manos con agua tibia, colocando una pequeña cantidad y frotando delicadamente realizando movimientos circulares, aclara con abundante agua. Es de uso diario.",CERAVE,Limpieza,Limpiadores y Jabones,"['https://aruma.vtexassets.com/arquivos/ids/177649-800-auto?v=637892850391500000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/167099-800-auto?v=637418220603270000&width=800&height=auto&aspect=true']","Limpiador hidratande facial que no hace espuma por lo que no va a retirar la hidratación de tu rostro, sino que la aumentará. Su fórmula cuenta con ceramidas que remueven gentilmente la suciedad y los restos de maquillaje. La piel se siente hidratada y limpia desde el primer uso. Es ideal para piel seca.",https://www.aruma.pe/limpiador-hidratante-hydrating-cleanser-236ml-cerave/p
Anthelios Uvmune 400 Oil Control Fluido Con Color Frasco 50ml - Protector Solar - La Roche Posay,122.00,"Protector solar de muy alta protección para pieles grasas y sensibles, que brinda 12 horas de efecto matificante.","Aplica el protector solar justo antes de la exposición al sol. Renueve frecuente y generosamente la aplicación para mantener la protección sobre todo después de haber nadado, sudado o secado con una toalla. La sobrexposición al sol es peligrosa. Reaplicar cada 2 horas.",LA ROCHE POSAY,Dermocosmética,Protección Solar,"['https://aruma.vtexassets.com/arquivos/ids/184473-800-auto?v=638223584708300000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/184474-800-auto?v=638223584808670000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/199024-800-auto?v=638617681406330000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/199025-800-auto?v=638617681502970000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/199026-800-auto?v=638617681585570000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/199027-800-auto?v=638617681667900000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/199028-800-auto?v=638617681749370000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/199029-800-auto?v=638617681867400000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/199030-800-auto?v=638617681974770000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/199031-800-auto?v=638617682089700000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/199032-800-auto?v=638617682174870000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/199033-800-auto?v=638617682277600000&width=800&height=auto&aspect=true']","Protector solar de muy alta protección para pieles grasas y sensibles, que brinda 12 horas de efecto matificante. Impulsado por el MEXORYL 400, nuestro filtro UV más eficaz contra los rayos UV más insidiosos. Protección contra los rayos UVB+UVA, incluso contra los rayos UVA ultra largos. Desarrollado con alta resistencia al agua, sudor y a la suciedad. De textura muy ligera y no grasa para un acabado invisible. No pica los ojos y ha sido probado dermatológicamente en pieles sensibles, pieles reactivas e intolerantes al sol.",https://www.aruma.pe/anthelios-uvmune-400-oil-control-fluido-con-color-frasco-50ml-protector-solar-la-roche-posay/p
Crema Antimanchas Garnier Express Aclara Vitamina C 50 ml,38.90,Crema Antimanchas Express Aclara de Garnier con Vitamina C y FPS 30 para uso diario,"Aplicar sobre el rostro limpio, con movimientos circulares ascendentes después de tu rutina de limpieza.",SKIN GARNIER ACTIVE,Necesidad,Hidratación,"['https://aruma.vtexassets.com/arquivos/ids/166852-800-auto?v=637415114095830000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/183017-800-auto?v=638144102667100000&width=800&height=auto&aspect=true']","El primer hidratante de Garnier con Extracto de Limón y Vitamina C que aclara visiblemente la piel en 7 días, mientras la protege contra contra los rayos UV gracias a su factor de protección solar FPS 30",https://www.aruma.pe/crema-hidratante-express-aclara-vitamina-c-50-ml-garnier/p
Hidratante Diario Lift & Firm 50g Skinlab,124.00,"Hidratante diario que mejora la firmeza y tono, revitalizando la piel opaca.","Aplica generosamente la sobre la piel limpia. Suaviza el suero uniformemente sobre la cara y el cuello hasta que se absorban completamente todo el contenido. Para mejores resultados, usa el producto por la mañana y por la noche.",SKINLAB,Necesidad,Hidratación,['https://aruma.vtexassets.com/arquivos/ids/162745-800-auto?v=637400641707030000&width=800&height=auto&aspect=true'],"Esta es una crema hidratante restauradora de uso diaria compuesta por ingredientes que te ayudarán a reponer, restaurar y revitalizar la piel del rostro. Atrévete a mejorar la firmeza y tono, revitalizando la piel opaca indeseable. Protege tu piel de los signos del envejecimiento prematuro, eliminando arrugas e imperfecciones. Asimismo alisa y suaviza las líneas de expresión.",https://www.aruma.pe/hidratante-diario-lift-firm-63-gr-skinlab/p
Exfoliante Facial 50ml Martiderm,125.00,"Crema exfoliante que proporciona una limpieza activa,elimina impurezas y favorece la renovación celular, parauna piel suave y tersa.","1) Aplicar sobre la piel húmeda.
2) Frotar suavemente durante 20-30 segundos.
3) Aclarar con abundante agua.
4) Usar una vez a la semana.
En piel grasa de 1 a 2 veces a la semana.",MARTIDERM,Limpieza,Exfoliantes,"['https://aruma.vtexassets.com/arquivos/ids/169553-800-auto?v=637595515731030000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/187479-800-auto?v=638303951759030000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/187480-800-auto?v=638303951856870000&width=800&height=auto&aspect=true']","MD EXFOLIANTE FACIAL - 50 ml. Es una crema que proporciona una limpieza activa, elimina impurezas y favorece la renovación celular, para una piel suave y tersa. El Exfoliante Facial limpia en profundidad. Equilibra la piel, eliminando imperfecciones, células muertas y cicatrices post-acné, de modo que logra un rostro más suave y luminoso. Gracias a su efecto renovador, favorece un bronceado más uniforme.",https://www.aruma.pe/exfoliante-facial-50ml-martiderm/p
Bloqueador Solar Hawaiian Tropic Beautycare Para Piel Sensible FPS50 50ml,59.90,"Protección solar SPF 50  para el uso diario en pieles más sensibles, con ingredientes hipoalergénicos y clínicamente seleccionados. Textura ligera y sin fragancia.","Aplicar generosamente 20 minutos antes de exponerse al sol. Si la cantidad aplicada no es adecuada, el nivel de protección será significativamente reducido. Reaplicar cada dos horas o luego de sudoración intensa, nada, bañarse o secarse con toalla durante la exposición al sol. Es necesaria la replicación del producto para mantener su efectividad",HAWAIIAN TROPIC,Protección Solar,Facial,"['https://aruma.vtexassets.com/arquivos/ids/201036-800-auto?v=638646294393470000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/201037-800-auto?v=638646294395970000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/201038-800-auto?v=638646294401430000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/201039-800-auto?v=638646294404200000&width=800&height=auto&aspect=true']",Para pieles sensibles que requieren de un cuidado más delicado y de una alta protección diaria. Contiene ingredientes clínicamente seleccionados y probados que evitan cualquier tipo de irritación en la piel. Libre de ingredientes que puedan causar reacciones alérgicas. Hipoalergénico.,https://www.aruma.pe/bloqueador-solar-hawaiian-tropic-beautycare-para-piel-sensible-fps50-50ml/p
